Country;Year;Daily cigarettes;Smokers.Total;Smokers.Female;Smokers.Male
South Korea;1998;45466,00;11267152;919534;10347618
South Korea;1999;45558,00;11142086;924886;10217201
South Korea;2000;45315,00;11019242;938378;10080864
South Korea;2001;45406,00;10878251;955397;9922855
South Korea;2002;24.700001;10729266;976559;9752706
South Korea;2003;25.0;10570932;1001593;9569339
South Korea;2004;25.200001;10412165;1029243;9382923
South Korea;2005;45437,00;10264020;1059472;9204548
South Korea;2006;45468,00;10170250;1087343;9082907
South Korea;2007;25.700001;10083198;1114597;8968601
South Korea;2008;25.700001;10010697;1141895;8868802
South Korea;2009;25.700001;9953211;1167220;8785990
South Korea;2010;45468,00;9905257;1189974;8715283
South Korea;2011;45407,00;9908890;1206226;8702664
South Korea;2012;25.0;9961625;1213619;8748006
Spain;1980;45433,00;9504425;3666698;5837727
Spain;1981;45433,00;9592918;3688793;5904125
Spain;1982;45464,00;9694942;3713483;5981459
Spain;1983;45464,00;9794318;3734998;6059320
Spain;1984;21.700001;9904523;3761398;6143125
Spain;1985;21.799999;10031053;3797487;6233567
Spain;1986;21.799999;10176847;3847876;6328971
Spain;1987;45464,00;10340591;3917318;6423273
Spain;1988;45403,00;10516386;4009390;6506996
Spain;1989;21.0;10777871;4166776;6611095
Spain;1990;45463,00;10956746;4294972;6661774
Spain;1991;45432,00;11071447;4388047;6683401
Spain;1992;45463,00;11078815;4424195;6654620
Spain;1993;21.0;11010037;4410892;6599145
Spain;1994;45403,00;10901098;4357820;6543278
Spain;1995;45556,00;10741463;4279260;6462202
Spain;1996;22.299999;10591039;4189575;6401465
Spain;1997;22.700001;10448165;4097222;6350943
Spain;1998;45557,00;10330533;4018439;6312094
Spain;1999;23.0;10253452;3988812;6264639
Spain;2000;45557,00;10218562;4013630;6204932
Spain;2001;22.799999;10225492;4085810;6139681
Spain;2002;45465,00;10242496;4181727;6060769
Spain;2003;45465,00;10179032;4240704;5938328
Spain;2004;45404,00;10165195;4302704;5862490
Spain;2005;22.200001;10152824;4347130;5805694
Spain;2006;22.0;10088801;4341839;5746962
Spain;2007;21.700001;10049238;4323078;5726160
Spain;2008;45403,00;9999135;4289375;5709760
Spain;2009;21.200001;9894596;4232287;5662308
Spain;2010;45555,00;9831673;4191880;5639793
Spain;2011;45432,00;9788908;4165715;5623193
Spain;2012;20.0;9798622;4162598;5636023
Sri Lanka;1980;45485,00;1286960;70460;1216500
Sri Lanka;1981;45363,00;1308479;72178;1236301
Sri Lanka;1982;45546,00;1329716;73779;1255937
Sri Lanka;1983;45423,00;1351336;75341;1275995
Sri Lanka;1984;45333,00;1373253;76922;1296331
Sri Lanka;1985;45514,00;1396152;78666;1317487
Sri Lanka;1986;45422,00;1420541;80585;1339956
Sri Lanka;1987;45361,00;1446664;82686;1363978
Sri Lanka;1988;45301,00;1473485;84979;1388506
Sri Lanka;1989;9.8999996;1500079;87382;1412697
Sri Lanka;1990;9.6999998;1525051;89823;1435228
Sri Lanka;1991;45421,00;1548955;92310;1456645
Sri Lanka;1992;9.3000002;1571884;94840;1477044
Sri Lanka;1993;9.1000004;1594252;97372;1496881
Sri Lanka;1994;8.8000002;1613692;99809;1513883
Sri Lanka;1995;8.6000004;1632228;101993;1530235
Sri Lanka;1996;8.3999996;1649056;103977;1545079
Sri Lanka;1997;8.3000002;1654225;102009;1552215
Sri Lanka;1998;8.1000004;1659823;100402;1559421
Sri Lanka;1999;8.1000004;1666346;98884;1567462
Sri Lanka;2000;8.0;1674712;97231;1577481
Sri Lanka;2001;8.0;1686603;95734;1590869
Sri Lanka;2002;8.1000004;1691284;91588;1599695
Sri Lanka;2003;8.1999998;1699106;87854;1611252
Sri Lanka;2004;8.3000002;1705431;81777;1623654
Sri Lanka;2005;8.3000002;1714244;76264;1637980
Sri Lanka;2006;8.3999996;1725276;71801;1653475
Sri Lanka;2007;8.3000002;1750967;72192;1678775
Sri Lanka;2008;8.1999998;1778265;73069;1705196
Sri Lanka;2009;8.1999998;1808389;74522;1733866
Sri Lanka;2010;8.1000004;1840304;76314;1763990
Sri Lanka;2011;8.0;1871272;78392;1792881
Sri Lanka;2012;7.9000001;1902234;80851;1821383
Sudan;1980;45551,00;586957;82393;504564
Sudan;1981;16.799999;608057;85297;522760
Sudan;1982;16.700001;630909;88212;542696
Sudan;1983;45459,00;655373;91637;563736
Sudan;1984;45398,00;679516;95269;584247
Sudan;1985;45307,00;702593;98957;603635
Sudan;1986;45550,00;725316;102761;622555
Sudan;1987;45488,00;746415;106060;640355
Sudan;1988;45397,00;766102;109043;657060
Sudan;1989;45337,00;786335;111878;674457
Sudan;1990;45518,00;809594;115223;694372
Sudan;1991;45365,00;836860;119001;717860
Sudan;1992;45486,00;865424;122794;742630
Sudan;1993;45335,00;893967;126750;767217
Sudan;1994;45485,00;922298;130656;791642
Sudan;1995;45424,00;950221;134682;815540
Sudan;1996;45394,00;977342;138701;838641
Sudan;1997;45455,00;1003529;142426;861103
Sudan;1998;45547,00;1030297;145944;884353
Sudan;1999;45335,00;1058571;149456;909114
Sudan;2000;45425,00;1087710;152850;934861
Sudan;2001;45517,00;1116860;156032;960828
Sudan;2002;45336,00;1145727;159202;986526
Sudan;2003;45426,00;1177466;163282;1014184
Sudan;2004;45487,00;1212392;168119;1044274
Sudan;2005;45306,00;1250359;173753;1076605
Sudan;2006;45397,00;1291343;179913;1111430
Sudan;2007;45519,00;1335073;186241;1148831
Sudan;2008;45307,00;1382032;193047;1188985
Sudan;2009;45398,00;1429447;199541;1229906
Sudan;2010;16.799999;1475574;204650;1270924
Sudan;2011;17.200001;1523903;210203;1313700
Sudan;2012;45399,00;1573706;216948;1356758
Suriname;1980;129.3;13337;2430;10908
Suriname;1981;126.7;13734;2500;11234
Suriname;1982;124.4;14102;2568;11534
Suriname;1983;122.7;14467;2636;11831
Suriname;1984;121.4;14841;2704;12137
Suriname;1985;120.1;15206;2770;12436
Suriname;1986;119.2;15592;2839;12754
Suriname;1987;119.1;16019;2914;13106
Suriname;1988;118.8;16418;2988;13430
Suriname;1989;118.4;16800;3062;13738
Suriname;1990;118.7;17236;3140;14095
Suriname;1991;118.9;17627;3215;14413
Suriname;1992;119.0;18029;3305;14724
Suriname;1993;119.9;18481;3399;15082
Suriname;1994;120.7;18891;3487;15404
Suriname;1995;121.4;19282;3569;15713
Suriname;1996;121.7;19608;3637;15971
Suriname;1997;121.9;19798;3669;16129
Suriname;1998;121.9;19979;3701;16278
Suriname;1999;122.0;20272;3745;16526
Suriname;2000;121.9;20609;3795;16815
Suriname;2001;121.2;20978;3858;17120
Suriname;2002;120.0;21333;3919;17414
Suriname;2003;118.5;21660;3980;17680
Suriname;2004;117.0;21966;4044;17922
Suriname;2005;115.4;22216;4105;18110
Suriname;2006;113.9;22460;4172;18287
Suriname;2007;112.6;22676;4232;18444
Suriname;2008;111.4;22880;4285;18595
Suriname;2009;110.5;23093;4334;18758
Suriname;2010;109.8;23289;4378;18911
Suriname;2011;109.2;23469;4420;19048
Suriname;2012;108.9;23631;4457;19174
Swaziland;1980;45555,00;18771;3775;14996
Swaziland;1981;20.700001;19200;3876;15324
Swaziland;1982;45402,00;19624;3975;15648
Swaziland;1983;20.200001;20090;4087;16003
Swaziland;1984;45554,00;20645;4215;16429
Swaziland;1985;19.700001;21306;4364;16941
Swaziland;1986;45462,00;22107;4542;17564
Swaziland;1987;19.799999;23040;4747;18293
Swaziland;1988;20.0;24046;4963;19083
Swaziland;1989;20.299999;25072;5168;19903
Swaziland;1990;45463,00;26062;5347;20715
Swaziland;1991;45555,00;26995;5495;21500
Swaziland;1992;21.200001;27890;5623;22268
Swaziland;1993;45433,00;28774;5743;23031
Swaziland;1994;45556,00;29673;5879;23793
Swaziland;1995;45404,00;30622;6048;24574
Swaziland;1996;45314,00;31645;6246;25399
Swaziland;1997;45558,00;32656;6296;26360
Swaziland;1998;24.799999;33694;6398;27296
Swaziland;1999;25.799999;34667;6507;28160
Swaziland;2000;45561,00;35562;6601;28960
Swaziland;2001;45562,00;36356;6661;29695
Swaziland;2002;28.799999;37113;6686;30426
Swaziland;2003;29.799999;38014;6682;31332
Swaziland;2004;45473,00;39201;6528;32673
Swaziland;2005;31.299999;40763;6458;34305
Swaziland;2006;32.0;42623;6479;36145
Swaziland;2007;32.599998;44724;6595;38129
Swaziland;2008;33.299999;46879;6882;39996
Swaziland;2009;34.099998;49074;7204;41870
Swaziland;2010;34.700001;51298;7516;43782
Swaziland;2011;35.400002;53451;7829;45622
Swaziland;2012;35.900002;55510;8131;47378
Sweden;1980;45307,00;1852265;869568;982697
Sweden;1981;45307,00;1815367;856400;958968
Sweden;1982;45307,00;1784557;847642;936915
Sweden;1983;45307,00;1762279;846874;915405
Sweden;1984;45519,00;1756288;857279;899010
Sweden;1985;45397,00;1759785;873623;886162
Sweden;1986;15.0;1766547;889075;877473
Sweden;1987;45457,00;1767414;897907;869507
Sweden;1988;45365,00;1765884;902029;863855
Sweden;1989;14.0;1760880;903364;857516
Sweden;1990;45517,00;1752794;903686;849107
Sweden;1991;45486,00;1735991;902129;833862
Sweden;1992;45517,00;1713185;899606;813579
Sweden;1993;14.0;1679788;893658;786130
Sweden;1994;45336,00;1643800;886809;756990
Sweden;1995;45457,00;1599264;872632;726632
Sweden;1996;15.0;1544887;849374;695513
Sweden;1997;45427,00;1485756;820609;665147
Sweden;1998;16.0;1434473;795866;638607
Sweden;1999;45428,00;1389968;775573;614395
Sweden;2000;17.0;1343329;753908;589421
Sweden;2001;45460,00;1290626;729026;561600
Sweden;2002;45430,00;1229377;699706;529672
Sweden;2003;19.700001;1154969;660666;494303
Sweden;2004;45312,00;1082624;621282;461342
Sweden;2005;22.299999;1024559;588500;436060
Sweden;2006;23.200001;987405;564825;422580
Sweden;2007;45466,00;970927;552521;418406
Sweden;2008;45558,00;969294;547867;421427
Sweden;2009;23.799999;987301;553724;433577
Sweden;2010;45435,00;1012936;562305;450630
Sweden;2011;23.0;1042500;573622;468878
Sweden;2012;45434,00;1074390;587802;486589
Switzerland;1980;45563,00;1402529;577903;824625
Switzerland;1981;45320,00;1407909;581721;826188
Switzerland;1982;45411,00;1419807;592110;827696
Switzerland;1983;45441,00;1431835;606544;825291
Switzerland;1984;45441,00;1439057;619151;819906
Switzerland;1985;45411,00;1444237;630205;814032
Switzerland;1986;45320,00;1455449;641979;813470
Switzerland;1987;45440,00;1481925;657582;824343
Switzerland;1988;27.700001;1510125;672718;837407
Switzerland;1989;45561,00;1534464;685496;848968
Switzerland;1990;45317,00;1556392;696529;859863
Switzerland;1991;45407,00;1589653;712822;876831
Switzerland;1992;24.799999;1623806;729947;893860
Switzerland;1993;24.200001;1663377;751382;911995
Switzerland;1994;45466,00;1701003;772214;928789
Switzerland;1995;23.0;1741567;794818;946749
Switzerland;1996;45434,00;1780438;813951;966486
Switzerland;1997;45313,00;1792489;818840;973649
Switzerland;1998;45556,00;1781056;813975;967080
Switzerland;1999;45313,00;1738832;792540;946293
Switzerland;2000;45465,00;1662220;754130;908090
Switzerland;2001;23.299999;1581231;712625;868606
Switzerland;2002;24.0;1512234;676513;835721
Switzerland;2003;24.799999;1443728;642411;801317
Switzerland;2004;45407,00;1383123;611956;771167
Switzerland;2005;45560,00;1332199;586325;745873
Switzerland;2006;45560,00;1293483;567846;725638
Switzerland;2007;25.799999;1267985;556057;711928
Switzerland;2008;25.200001;1267596;556970;710626
Switzerland;2009;45467,00;1281332;564917;716415
Switzerland;2010;45558,00;1299129;575771;723358
Switzerland;2011;23.200001;1320853;588594;732260
Switzerland;2012;45434,00;1338689;600033;738656
Syria;1980;35.299999;844639;149290;695349
Syria;1981;34.5;859269;152579;706690
Syria;1982;33.900002;876688;155944;720743
Syria;1983;33.299999;897321;159741;737579
Syria;1984;33.0;922470;164286;758183
Syria;1985;32.700001;948028;168991;779037
Syria;1986;32.5;976831;174400;802431
Syria;1987;32.299999;1007243;180124;827120
Syria;1988;32.0;1037950;186040;851911
Syria;1989;31.9;1075835;192898;882937
Syria;1990;31.700001;1115567;200088;915479
Syria;1991;45443,00;1157840;207772;950067
Syria;1992;45322,00;1199949;214865;985084
Syria;1993;30.700001;1243984;222152;1021831
Syria;1994;30.299999;1288645;229399;1059247
Syria;1995;45564,00;1335726;237397;1098329
Syria;1996;45441,00;1386480;246751;1139729
Syria;1997;29.200001;1439413;257162;1182251
Syria;1998;45563,00;1492190;266722;1225467
Syria;1999;28.700001;1547239;276226;1271013
Syria;2000;45471,00;1601373;285426;1315947
Syria;2001;45410,00;1651061;293840;1357221
Syria;2002;28.299999;1695452;301031;1394422
Syria;2003;28.299999;1743768;308723;1435045
Syria;2004;45319,00;1802171;318025;1484146
Syria;2005;45562,00;1876313;330014;1546300
Syria;2006;45470,00;1971390;345911;1625480
Syria;2007;27.200001;2084596;365371;1719225
Syria;2008;26.799999;2202294;385675;1816619
Syria;2009;45438,00;2302910;403002;1899908
Syria;2010;26.200001;2374902;415527;1959375
Syria;2011;26.0;2413139;422706;1990433
Syria;2012;45560,00;2421878;425114;1996764
Taiwan;1980;30.299999;2592502;199321;2393181
Taiwan;1981;30.0;2677512;205681;2471831
Taiwan;1982;45564,00;2751881;211730;2540151
Taiwan;1983;29.799999;2825924;217863;2608061
Taiwan;1984;45472,00;2902083;224416;2677667
Taiwan;1985;45441,00;2979633;231163;2748470
Taiwan;1986;45411,00;3057390;237995;2819395
Taiwan;1987;45411,00;3132882;244793;2888089
Taiwan;1988;29.299999;3207724;251595;2956129
Taiwan;1989;29.299999;3283864;258142;3025722
Taiwan;1990;29.200001;3362506;264391;3098115
Taiwan;1991;45320,00;3436128;270856;3165273
Taiwan;1992;45563,00;3523940;277829;3246111
Taiwan;1993;28.799999;3600096;283941;3316156
Taiwan;1994;45440,00;3676796;289774;3387022
Taiwan;1995;28.299999;3750857;295367;3455490
Taiwan;1996;28.0;3821814;300413;3521402
Taiwan;1997;28.200001;3831606;302995;3528611
Taiwan;1998;28.299999;3841624;305417;3536207
Taiwan;1999;45410,00;3847800;307305;3540495
Taiwan;2000;45471,00;3842643;309013;3533630
Taiwan;2001;28.799999;3852980;312622;3540358
Taiwan;2002;45411,00;3817129;318357;3498772
Taiwan;2003;30.0;3750254;324905;3425349
Taiwan;2004;45473,00;3682198;332557;3349641
Taiwan;2005;31.200001;3612482;339910;3272572
Taiwan;2006;31.799999;3549189;344554;3204635
Taiwan;2007;32.299999;3492859;347391;3145468
Taiwan;2008;32.700001;3448243;345901;3102342
Taiwan;2009;33.0;3413719;343940;3069779
Taiwan;2010;33.0;3404433;343593;3060840
Taiwan;2011;32.799999;3410785;345699;3065086
Taiwan;2012;32.400002;3428743;348838;3079905
Tajikistan;1980;31.0;401553;37070;364483
Tajikistan;1981;31.200001;424637;39001;385635
Tajikistan;1982;45443,00;449854;41116;408737
Tajikistan;1983;31.9;477269;43387;433883
Tajikistan;1984;32.299999;506188;45748;460440
Tajikistan;1985;32.700001;536088;48217;487871
Tajikistan;1986;33.200001;567523;50862;516661
Tajikistan;1987;33.599998;598588;53558;545029
Tajikistan;1988;34.099998;631413;56419;574995
Tajikistan;1989;34.5;661100;58852;602249
Tajikistan;1990;34.700001;686013;60708;625305
Tajikistan;1991;34.299999;701303;61519;639783
Tajikistan;1992;32.599998;694711;60189;634522
Tajikistan;1993;45442,00;679693;58167;621526
Tajikistan;1994;27.700001;656379;55570;600809
Tajikistan;1995;45436,00;630611;52930;577681
Tajikistan;1996;45312,00;604628;50440;554188
Tajikistan;1997;18.0;587493;47942;539551
Tajikistan;1998;45337,00;575137;46424;528713
Tajikistan;1999;45516,00;568889;45740;523149
Tajikistan;2000;45545,00;569906;45764;524142
Tajikistan;2001;45421,00;577885;46357;531528
Tajikistan;2002;8.6000004;591613;47424;544189
Tajikistan;2003;7.9000001;609559;48883;560676
Tajikistan;2004;7.4000001;629792;50557;579235
Tajikistan;2005;6.9000001;651289;52356;598933
Tajikistan;2006;6.3000002;672305;54150;618155
Tajikistan;2007;5.8000002;694724;56037;638686
Tajikistan;2008;5.3000002;717743;57970;659773
Tajikistan;2009;4.9000001;740692;59954;680738
Tajikistan;2010;45416,00;763064;61867;701196
Tajikistan;2011;4.0999999;784496;63780;720716
Tajikistan;2012;45507,00;805645;65669;739976
Tanzania;1980;45361,00;1162570;97940;1064630
Tanzania;1981;45361,00;1199257;100817;1098440
Tanzania;1982;45361,00;1237670;103757;1133913
Tanzania;1983;45392,00;1277639;106857;1170782
Tanzania;1984;45392,00;1319137;110104;1209034
Tanzania;1985;45392,00;1361310;113515;1247795
Tanzania;1986;45392,00;1403595;117228;1286368
Tanzania;1987;45332,00;1446499;121105;1325395
Tanzania;1988;45301,00;1490364;125093;1365271
Tanzania;1989;9.8999996;1537706;129430;1408276
Tanzania;1990;9.6000004;1588123;134123;1454000
Tanzania;1991;9.3999996;1643552;139312;1504240
Tanzania;1992;9.1999998;1703584;145090;1558494
Tanzania;1993;9.1000004;1766143;151358;1614785
Tanzania;1994;9.0;1829334;157795;1671539
Tanzania;1995;8.8999996;1891272;164226;1727045
Tanzania;1996;8.8000002;1951449;170480;1780969
Tanzania;1997;8.8999996;1972747;165581;1807166
Tanzania;1998;9.0;1994960;160970;1833990
Tanzania;1999;9.0;2023538;158530;1865008
Tanzania;2000;9.0;2058905;157769;1901136
Tanzania;2001;8.8999996;2098619;157859;1940761
Tanzania;2002;8.8000002;2140603;158376;1982227
Tanzania;2003;8.6999998;2183632;158823;2024809
Tanzania;2004;45420,00;2225456;158638;2066819
Tanzania;2005;8.3999996;2264998;157852;2107146
Tanzania;2006;8.3000002;2283983;151814;2132170
Tanzania;2007;8.1999998;2302282;146367;2155915
Tanzania;2008;8.1000004;2321445;142027;2179419
Tanzania;2009;8.1000004;2342575;138998;2203577
Tanzania;2010;8.0;2366848;137402;2229445
Tanzania;2011;7.9000001;2397628;139738;2257890
Tanzania;2012;7.8000002;2439218;143262;2295956
Thailand;1980;45399,00;7217641;589998;6627643
Thailand;1981;45308,00;7444219;612285;6831934
Thailand;1982;16.799999;7677453;635638;7041816
Thailand;1983;45428,00;7919565;660941;7258623
Thailand;1984;45307,00;8174321;688871;7485449
Thailand;1985;45519,00;8445905;719585;7726321
Thailand;1986;45397,00;8734347;753879;7980468
Thailand;1987;15.0;9037179;791688;8245491
Thailand;1988;45457,00;9342881;831258;8511624
Thailand;1989;45336,00;9615813;849860;8765953
Thailand;1990;45517,00;9860394;863053;8997341
Thailand;1991;45395,00;10076990;870465;9206525
Thailand;1992;13.0;10268617;870836;9397781
Thailand;1993;45485,00;10443847;865750;9578098
Thailand;1994;45394,00;10598647;857842;9740805
Thailand;1995;45303,00;10755519;850542;9904977
Thailand;1996;45546,00;10907236;845620;10061615
Thailand;1997;12.0;10826059;789549;10036511
Thailand;1998;45303,00;10752212;742522;10009691
Thailand;1999;45363,00;10677515;703815;9973700
Thailand;2000;45424,00;10566834;671005;9895829
Thailand;2001;45485,00;10446435;650104;9796331
Thailand;2002;13.0;10246600;629463;9617137
Thailand;2003;45364,00;10061158;613259;9447899
Thailand;2004;45395,00;9993371;604313;9389059
Thailand;2005;45425,00;9967910;597950;9369960
Thailand;2006;45425,00;9995370;593809;9401562
Thailand;2007;45395,00;10060559;592708;9467851
Thailand;2008;45335,00;10185335;602532;9582802
